,professor_name,lecture_name,url_id,clean_txt,aspect
8136,김희정,헌법1,1950200,"모든 게 다 좋은데 시험에서 요구하는 양이 조금많은 느낌교수님이 수업도 잘 하시고 피드백 빠르고 친절하심지금까지 본 교수님 중 제일 갓갓갓시험이 어렵다는 점에서 점 드리지만 대학 수업이라는본질적 측면에서는 점인거 같습니다. 교수님께서 시험 전에 어떻게 작성해야 하는지 양식을 알려주시지만 시험 시간 안에 다 작성해서 내기엔 시간이 좀 부족하다고 느껴진. 그래도 최대한 열심히 써서 내면 교수님께서 학점 잘 주심. 또 시험 보기 전에 그 양식대로 쓰는 걸 연습해보면서 얻은 것도 많다고 생각함 이번 학기 가장 만족스러운 수업. 점수, 학점을 떠나서 헌법에 관하여 지식을 얻고 생각의 힘을 기를 수 있는 수업이라서 좋아요. 교수님께서 항상 학생의 입장에서 수업준비를 하시려는게 느껴질 정도로 수업 준비도 꼼꼼하시고 설명도 이해하기 쉽게 해주십니다. 매학기 수업 첫시간에는 과제로 수업에 바라는 점들을 제출하라고 하시는데 학생들의 의견을 최대한 반영하여서 수업을 준비하세요. 그리고 시험은 문제해결능력을 중점으로 보는 문제가 출제가 되지만 최대한 열심히 공부한만큼 작성하면 좋은 성적 받을 수 있어요. 특히 중간고사의 경우 모든 시험지마다 교수님이 점수 부여기준이랑 평가에 대하여 글을 써서 메일로 보내주셔서 기말 준비하는 데 도움이 되었습니다. 갓갓갓 그저 갓수업준비 시험준비 뭐 하나 대충하시는 일이 없으신듯온라인이라 걱정 그런거 필요도없음오프라인수업도 좋기로 소문난 교수님인데온라인되니 학생들 불안할까봐 더 열심히 하시는듯특히 시험문제보고 감탄함 혹시모를 부정행위까지 싹 다 감안한 시험문제에 정말 감탄함. 성적은 만족스럽게 나오지는 않았지만 교수님이 하나하나 피드백도 잘해주시고 학생에 대해 애정도 많으시고 잘가르쳐 주신다 너무너무 멋있는 교수님. 시험은 좀 어렵고 점수 받기도 쉬운건 아닌데 시험 전에 알려주신 범위에서만 나오고 과제도 거의 없는 수준이고 교수님 강의력 짱 좋으심. 학점 잘주시고과제도 버겁지않고시험유형은 적응하면 할만함논술형 목차잘쓰고 개념 정의 잘해주는게 중요함시험 직전에 정리해주심. 과제도 안빡센거 많이 내주시고 교수님이 워낙 친절하시고 수업도 저는 너무 재미있어서 좋았던 수업이었어요. 시험도 항상 중간 기말 다 나오는거 집어주시고 시험은 솔직히 쉽지많은 않은데 교수님께서 얘기하시는거 그대로만 공부하면 성적도 잘나와요. 중간은 서술형 문제 나왔고 기말은 서술형 문제 객관식 단답식 개 나왔습니다. 과제도 너무 간단해서 거의 없는거나 마찬가지였습니다. 정말 잘 가르쳐주시고 학생들의 의견을 하나하나 들어주시려는 노력이 인상깊었던 수업이었습니다. 근데 시험은 뭔가 한 번도 해본 적 없는 유형의 문제라 난 좀 어려웠음. 강의의견 진짜 열심히 썼는데 쓴 보람이 있는 기분. 강의의견 모든 글에 조회수 , 찍혀있는거 보고 진심으로 감탄했습니다. 학생들이 수업에 바라는 점, 소감, 그리고 강의의견까지 세심히 챙겨보시는 것 같더라구요. 법학부 교수님들 중 정말 최고입니다. 이번학기가 사이버강의였음에도 불구하고 전자패드로 필기까지 하시면서 학생들에게 최대한 쉽게 내용을 전달하시려는 모습에 감동받았습니다. ",시험
8173,조남택,노동법,1950202,온라인강의 들었던거 기준일단 얼굴을 안보여주심 그냥 라디오 수업 교수님 얼굴 아직도 모름교안은 정말 잘 정리돼있어서 좋. 수업에 비해 교안만 보게되는게 많은 듯중간고사 대체과제 but 작년이랑 똑같은 문제 정보차이에 따라 성적 엄청 갈렸을듯 기말고사 문제도 작년이랑 같. 강의시간에는 근로기준법하고 노동조합 및 노동조정법에 관해서 주요 부분에 관해서 자료 만들어서 강의해주시고 시험은 사례형으로 내시는데 저는 다른 시험방법보다 더 재밌더라구요 찾고 직접 생각해야 합니다 그리고 오픈북이에요. 출튀하는 사람 넘 많아서 나중에 강의실 텅텅비어서 민망할 정도. 과제는 한개정도. 중간고사는 레포트대체. 기말고사는 오픈북인 대신에 범위가 따로 없었고 전자기기 교과서 교과서 외 모든 책 노트 등등 다 허용 됐어요. ,수업
8181,최진옥,한국현대소설론,1950218,"교수님도 열정있게 가르치셔서 따라가는 것은 어렵지만 따라가면 남는게 엄청 많은 수업. 한 학기에 책읽고 토론문 작성 회 소설 하나 정해서 소설 분석 하는 팀플 개 장편소설 개 토론문 작성 회 매주마다 조별 토의 지정토론자는 자기가 나서서 질문하는거 다 받고 토론해야함 매주마다 책 권씩 읽어오기시험은 서술형인데 평가기준이 어이없. B 용지 장 꽉꽉 채워서 썼다고 하니까 학생 글씨가 다른 학생 글씨보다 커서 채워쓴것도 아니라면서 그렇게 말함교수가 열정 과다인듯 강의력이 그닥 좋은지도 모르겠. 하는건 별로 없는듯 전부 학생들이 꾸려가는 수업 학생들이 달내내 떠들고 토론하고 팀플하고 발표만 하고 정작 교수가 하는건 별로 없는듯강의평가에도 그렇게 적어냈는데 대학은 토론이 중요하다면서 고칠생각이 없다면서 꿋꿋하게 자기 생각 밀고 나가는 것 하며 토론이 중요하긴 한데 너무 토론위주임 지쳐 나가떨어질거같. 그리고 점수 주는것도 짜게 줌 빡빡하게 줌, 아무튼 진짜 교수가 별로임, 진짜 내 인생에서 제일 별로였던 수업,. 과제 많아요. 직접 생각하고 글 쓰는 거 좋아하는 사람이면 학점 잘 받을듯. 책 읽는거 존나 싫어하고 암기해서 문제 푸는 게 좋으면 이 수업이랑 안맞으니까 버리는게 맞음. 국문과 전공자라면 이 정도는 해야지라는 느낌의 수업. ",수업
8192,이문기,동아시아근현대사,1950233,피피티없이 교수님 말로만 진행되는 수업이라서 교수님 말하는거 다 받아적고 정리했음. 하지만 교수님이 말한 모든게 시험에 나오니 하나도 빠짐없이 받아적어야 함 그리고 원래 족보가 있었. 심지어 쪽지시험이 토씨하나 틀리지 않고 나옴 공부를 충분히 열심히 했다면 잘 받을수있지만 공부 하나도 않하고 족보 있는애들은 공부 하나도 안하고 높은 점수 가져감 쪽지시험 어려우니까 공부열심히 해야함 토론하면서 답을 맞춰야 하므로 설명도 할 줄 알아야함 근데 누가 족보있는거 교수님께 메일보내서 중간고사부터 스타일이 완전 바뀜 껄껄. 대학와서 들어본 강의중에 이만한 강의 별로없다교수님이 일부러 집중 유도하려고 그런건지 교안따윈 없다. 좀 귀찮긴 한데 손필기만 강요하시는것도 아니고 다들 노트북 들고다니면서 필기하니까 할만함교수님 강의력 진짜 좋고 가끔 좌편향된거는 그당시 시대상을 반영해서 생각하면 그럴수 있다고 생각한다. 이문기 교수님 수업 시험이 준비하는데 힘들다는 점 각오하시고 들으시는게 좋을것 같습니다. 조금은 왼쪽으로 편향된 수업이라는 생각. 전필이라 듣긴 햇는데 이번학기 정말 최악의 수업이라 생각합니다. 대학에서 드물게 하라는대로 하면 점수잘나오는 수업 이었음. 문제 맞추기만 해도 이미 절반은 먹고 들어감 그리고 근거를 통해 답을 추론 하는데 당연히 족보 있으면 그 부분만 공부해서 가면 반박할 거리가 안생기지 차라리 이런 TBL 말고 진짜 토론하는 TBL 수업을 넣어주셨으면 좋겠음. 수업내용이나 그런 거엔 불만이 없었는데 솔직히 TBL 불만이였. 시간투자를 많이 해야하는 수업. 일단 판서의 한자가 굉장히 엉망임 그래서 나중에 따로 찾아봐야 함 그리고 교수님이 아날로그 스타일을 선호하셔서 피피티 따위 존재하지 않. 판서가 엉망이고 ppt없고 그래서 정말 교수님 말씀 다받아적어야했음. 코로나여서 과제는 널널한편이었으나 영문논문 번역해서 요약하는게 쫌 귀찮다. 이럴거면 왜 수업한걸까. 근데 정작 시험은 거기서 안나옴. ,교수
8205,우은진,인류의선사문화,1950242,"교수님 너무 좋으시고 열정적이시고 강의도 시간 맞춰 잘 올려주셨. 개인 과제는 개 있었고 중간,기말 전 주는 조별 과제를 내주심 학기의 절반이 팀플이라고 생각하면 됨 개별과제 개 중 개가 좀 난이도 있었고 나머지 개는 쉬움 그리고 개별과제 내주실 때 분량이 에이포 쪽 내외여서 금방 할 수 있었음밑 댓은 쪽지시험 비슷한거 봤다고 했는데 쪽지시험 안보셨. 원래 보기로 했는데 다시 안본다고 하심 중간은 시험 봤고 기말은 조별과제로 대체됨 대체된 기말 조별과제는 교수님께서 주동안 각 주마다 해야 될 것을 내주셔서 그걸 하는거였.  중간도 마찬가지 어려운 내용들이 있지만 그만큼 교수님께서 피드백도 잘 해주시고 그만큼 설명도 많이 해주심 은근 해야될 일이 많았지만 학점도 잘 주시고 친절하시고 적극적이심 정말 좋았던 전공 수업 중 하나임. 시험 대신 조별과제고 쪽지시험 비슷한 거 보기도 합니다. 박물관 관람 과제도 있고 영화 감상평 쓰기도 있는데 종합적으로 말하자면 상당히 힘든 대신 얻는건 꽤 많은 수업인 것 같네요. 선사시대 문화 공부해보고 싶으시면 이 강의 추천해요 진화 이야기와 한반도의 선사문화 관심 있으시면 들어보시길. 각자 결과물에 대한 피드백은 확실히 풍부하게 받을 수 있지만 들어가는 노력이나 중간에 오는 스트레스는 감안해야 할 듯 합니다. 작년에 어땠는지는 모르겠지만 교수님이 주제를 잡아주시면 그 관련해서 조별로 조사해서 보고서 작성하는 건데 일단 과목이 과목인만큼 자료찾기도 힘들고, 교수님이 매우 열정적이셔서 뭔가 다양하게 시도하려 하시는데 그게 상당히 부담스럽습니다. ",수업
8221,최향란,서양근대사,1950243,학점도 엥간하면 플러스로 채워주심. 그냥 암기만 하면 학점 잘받을수 있음. ,과제
8223,이혁진,미시경제학,1950259,시험전날 몰아서 강의 올려준거 빼고는 다좋았음. 교수님강의력이나 수업내용은 좋으나 시험이 깐깐하고 가끔씩 아는내용도 헷갈림 강의교안을 안올려주심 일일히 다적느라 힘듬 코로나땜에 온라인수업했는데 강의를 몇주째 안올리시다 시험 일전에 주치 강의가올라옴 교수님이 조금 게으르신거같음강의자체가 나쁘진 않았지만 몇몇부분때문에 깎아먹는느낌. 배운만큼 전범위의 시험과 과제. 과제 번에 퀴즈 번 있었고 기말은 퀴즈보다 살짝 어려운 정도예시로 설명 많이 하셔서 이해 잘가게 쉽게 해주심. 출석을 거의 신경 안쓰시는데도 수업 빠지면 필기놓치는데 이게 시험에 고스란히 나옴. 교수님은 되게 젠틀하시고 수업도 잘해주심. 강의 내용 자세하게 설명해주시고 과제는 총 번있습니다. 시험이 조금 어렵다는게 함정인데 필기 다 외워가면 충분히 에이 넘김. 수업 자체는 나긋하게 잘 설명해주시고 질문도 잘 받아주시는 듯. 회차에 설명해주셔서 틀린 부분도 확인 가능해서 좋았으나 내 성적이 좋지 못했다. 강의력은 정말 좋으신데 아쉬웠다. ,수업
8238,진기명,경제사,1950262,"비대면이라 중간고사, 기말고사 일절 없었고 과제로 모든게 평가됨. 과제에 대한 진입장벽이 높아서인지 학점은 잘나왔음. 다만 과제가 페이지 분량으로 엄청나따. ",과제
8242,오정호,커뮤니케이션통계실무,1950272,교수님 강의 중간중간 개드립치시는거 뜬금없어서 웃김 귀여우심 수업 열정적으로 진행하시고 수업시간에 집중 잘하면 얻어가는거많.  시간 수업인데 중간에 분 정도 쉬고 꽉 채우십니다. 과목 자체는 다소 어렵지만 교수님 수업 열심히 듣고 과제 충실히 하고 모르는 부분 여쭤보면 다 알게 돼요. 플러스 다 챙겨주시고 교수님께서 너무너무 좋으셔서 배워가는게 많은 수업입니다. 어렵지만 교수님께서 설명을 잘 해주심 수업 열심히 듣고 공부 열심히 하면 에이쁠 나옴. 정말 한만큼 얻어가는 수업이니 열심히 할 자신만 있다면 후회하지 않으실거에요. 시험은 안나온다고 한 부분도 가끔 나오긴해요. 교수님께서 정말 열정 넘치세요. 노력한만큼 점수 나오는 수업임. 수학적 머리가 없는 나에게는 너무나 어렵고 힘들었던 강의다만 다른 학생들도 똑같이 어려워 하기 때문에 공부만 열심히하면 충분히 보답 받는 강의. ,시험
8255,곽창규,지방행정론,1950280,"우선 교수님 강의력이 좋으세요. 수업같은 경우에는 지방의회를 두번이나 가는 과제가 상당히 귀찮고 수고스러웠지만, 돌이켜보니 이 과목에서 그것만큼 적절한 과제가 없었던것 같움. 그것빼고는 시험도 정말 너무 쉬워서 누워서 전공학점 가져가는수준 교수님 좋으신거야 두말할거 없고. 온라인토론 온라인시험 의회참관 보고서 가 과제임중간기말은 객관식 문제과제도 부담스럽지않고, 시험은 쉬운편개인적으로 숨막히는 행정학과에 빛같은 교수님이라고 생각됨수업은 피피티로 진행하고 시험도 피피티 내용에서 나옴무슨 수업들을까 고민중이라면 이 수업 강추. 일단 출튀가 가능한 과목이고 수업 전에 ppt를 미리 올려주셔서 언제 끝날지 미리 가늠이 가능함 대부분 수업은 시간 정도면 끝날 때가 많음교수님은 굉장히 친절하시고 학생들과 소통을 하려고 노력하시나 소통에 응하는 학생이 적어서 조금 안타까웠음. 시험 난이도도 높지않아서 과제점수를 잘 주기 때문에 조금만 틀려도 에이밑으로 내려가버림 그러나 열심히하면 높은 성적 기대할 수 있고 책보다 올려주신 ppt에서 거의 문제를 출제하시기 때문에 부담이 적음. 착하시고 학생들과 소통을 많이 하시는 교수님과제는 지방의회 참관 보고서 온라인 토론 번 퀴즈시험은 난이도가 그닥 어렵지 않아 상위권 경쟁이 치열함교수님이 수업 준비도 잘해오시고 따로 출튀는 잡지 않으시나 이번학기엔 한 두번정도 호명출석하셨. 중간 시험 난이도가 너무 쉬워서 개 틀리면 B 여서 기말 시험을 작정하고 조금 헷갈리게 내셨음행정학과에서 가장 학생들에게 관심이 많으신 교수님 한 학기동안 교수님께 지방행정론 배워서 감사했습니다. 동북아시아 대 이하 교수들 중 최고의 교수님 중 한 분. 온라인 강의였는데도 불구하고 학생들의 입장을 적극적으로 반영해주셔서 학생 입장에서 굉장히 편한 강의를 진행 해 주셨음. PPT도 깔끔해서 좋았습니다 시험도 중간 때 어렵다고 하니 기말 때 더 쉽게 출제해주셨어요. 온라인으로 수업하시느라 고생하셨을텐데 학생들이 최대한 이해할 수 있도록 노력하십니다. 그야말로 갓창규 교수님. 학점을 정말 잘 챙겨주셨다학생들의 의견을 최대한 반영해주셨음. 최고이자 천사이신 교수님이다. 또 온라인으로 토론하는 과제가 번있는데 직접 말하는 토론이 아니어서 부담이 적. 과제는 지방의회에 번을 직접참석해서 보고서를 써야하는건데 점수는 굉장히 잘 주심. 교수님은 좋은 분이시고 퀴즈나 토론도 딱히 어렵지 않아요. ",수업
8277,곽창규,정책론,1950283,"과제 부담도 없고 팀플도 없는게 아주 매력적인 강의입니다. 시험 난이도가 너무 쉽다고 교수님께 투덜대시는 분도 있으셨지만 저 개인적으로는 만족했습니다. 이 교수남 강의가 비슷한 듯 시험의 난이도가 매우 낮아서 조금만 틀려도 낮은 성적을 체감할 수 있음. 중간고사, 기말고사 시험문제가 쉬워서 개이상 틀리면 A는 받기 어려우실겁니다. PPT에서 시험문제 다나옵니다. 젠틀한 교수님이십니다. 온라인 퀴즈는 오픈북이라 큰 어려움이 없고 시험 난이도는 쉬운 편이라 시험 준비에 큰 부담은 없었습니다. 교수님이 매우 좋으십니다. 학점 정말 잘 챙겨주심학습 면에서도 큰 어려움없이 배울 수 있어 만족스러웠음. 정말 최고이자 천사이신 교수님이다. ",수업
8285,곽창규,행정철학과윤리,1950286,이 수업은 학점은 신경쓰지말고매주 교수님이 제시한 주제를 토대로열심히 글쓰면 됩니다. 왠만해서는 학점 잘줘요 교수님이. 뭐 암튼 수업은 학점 전공치고 굉장히 편함 과제랑 시험이 토론글 온라인으로 올리는건데 음. 그거빼고는 본인이 성실하게 출석잘하고 토론글 꼬박꼬박 올리기만 했다면 절평강의라 학점을 다 잘주지 않으셨을까 싶. 갓수업 갓교수 후반부에는 교수님이 토론을 적극적으로 하셔서 날로먹는 수업은 아니었지만 교수님이 토론을 정성스럽게 구성해오셔서 배우는 학생도 보람있게 공부할 수 있는 수업이었다 학점 잘 주시고 수업 퀄리티도 좋아서 정말 좋았다. 토론 참여 이외의 과제는 없었고 기본적으로 팀플은 없지만 가끔 교수님이 임의의 팀을 짜주셔서 팀별 토론을 진행하기도 한다. 온라인 토론이 많고 그걸 토대로 한 오프라인 팀토론도 있어서 걱정 많이 했는데 다의외로 얻는 게 많은 수업이었습니다. 무엇보다 fl 강의라서 시험도 레포트 제출이라 부담도 없고 성적도 절대평가라서 결석 때문에 fa 받거나 하지 않은 이상 잘 나옵니다. 사랑하는 곽창규 교수님 토론수업이고 토론과제가 매주 있다. 그래도 교수님은 굉장히 성적을 잘 나오도록 신경써주신다. 교수님이 말하는거 뭔가 불편한 느낌이 조금있었는데 밑에 글 보니까 이제 알겠네 번역체로 말하는 느낌 외국 오래 살다오셔서 그런듯. 학점 정말 잘 챙겨주심. 과목의 특성상 토론으로 강의가 진행된다. 그리고 교수님도 너무 착하시고 학생들을 배려해주려고 하십니다. 외쳐 갓창규 교수님. 시험은 당일 주제 하나 온라인에 공개하시면 레포트써서 마감시간까지 제출하면 끝. ,수업
8311,곽창규,졸업연구및진로1,1950287,그냥 학점 거저 먹는 수준교수님이랑 상담 한번 인가 하고 그 외에는 별거 없다. ,학점
8313,이성훈,경영학원론,1950296,"과제를 수업계획표에 미리 공지해주셔서 좋았고, 그 과제도 부담이 없어서 좋았다. 과제도 무난하고 수업 자체도 무난했습니다학점도 잘 챙겨주신거같아서 만족스러웠습니다. 과제도 무난 수업도 무난. 수업도 설명잘해주시고 친절하심 나는 교수님 수업 좋았. 한 주에 한번씩 에세이 쓰는거 있는데 그정도 과제면 완전 땡큐지 학생들입장에서 많이 생각해주시는 교수님임 좋아요. 유쾌하시며 수업시간에 집중해서 들으면 시험문제도 예측 가능함. 시험도 이성훈 교수님 다들 들어요. 교수님 좋으심 유쾌하시고 시험은 평균임 공부 이삼일전에 바짝 외우면 잘나옴 에쎄이식으로 나옴 팀플도 마지막에 간단하게 한번그러나 수업이 엄청 지루함 수업 듣기가 상당히 힘들어서 시험때 뭐가 중요한지 몰라 범위가 엄청 넓어짐. 이성후 교수님 개인적으로 너무 좋았어요시험도 수업내용중에 한거 다 나오고 굉장히 쉬운편인듯해요점수도 쓰기만하면 일단 잘 주시는듯 이성훈 교수님 너무 좋아요 학생들을 위해서 좋은 말도 가끔해주시고 학생들 양심 믿는다며 유체크로 하고 호명은 안했어요물론 번정도 직접호명하신적은 있습니다. 시험 수준도 무난하고 공부 꼬박꼬박하면 점수 잘 받을 수 있. 성적 쁠 안 붙여주심. 코로나 때문인지는 모르겠으나 팀플은 없었음. 그냥 무난무난한 강의임. 그냥 편안하게 듣기 좋은 수업. 강추수업. 과제 점수도 후하게 주심. 정말 너무 쉬워서 학점 받기 꿀이었음. 근데 너무 쉬워서 개 이상 틀리면 학점 낮게 나올 수 있음. 시험도 코로나 때문에 구글 설문으로 봤는데 시험도 개쉽고 걍 시험 전날 하루종일 교안 읽으면 개 틀릴 정도. 개꿀 수업. 교과서 외 내용을 많이 수업하셔서 공부하기 힘듦. 진짜 수업 개노잼. 팀플있음. 모두 이성훈교수님하세요. 저는 굉장히 재밋게 들었네요과제 개 중 팀플 마지막에 개였습니다. 교수님 너무 좋으심. 민주적인 교수님.  학년강의고 원론수업이라 이해는 하지만 진짜 수업듣기힘듬 남는것도 없. ",과제
8335,이용기,서비스마케팅,1950305,매주 다음강의 요약과제팀플로 논문씀시험은 대신 없습니다. ,시험
8338,윤혜정,조직의이해,1950312,조직의 이해 수업이 워낙 팀플이 많고 공부량도 많아 빡세다는 얘기때문에 꺼려졌지만 이번학기에는 수업이 온라인으로 진행되어서 팀플이 없었어요. 개인과제가 개 정도 있었고 중간시험은 보지않았습니다. 수업도 너무 재밌었고 무엇보다 교수님이 너무 친절하세요. 수업내용도 어렵지 않고 과제도 어렵지 않아요. 저는 팀플이 없고 온라인 수업이라 너무나 꿀강이었지만 팀플이 있다면 어땠을지는 잘모르겠네요. 그러나 열심히 하고 팀에 기여 많이 했다면 교수님도 높은 점수 주심. 팀플 비중이 매우 높아서 시간을 굉장히 잡아먹. 팀플로 거의 논문을 써야함. 한마디로 정리하면갓 혜 정 수업도 잘가르치시고. 팀활동만 열심히하면 충분히 에플가능. 팀프로젝트의 비중이 매우 높. ,수업
8350,선우희연,회계감사,1950313,"강의는 늘 좋고, 코로나라 학점 후하게 주심. 교수님 항상 차분하게 잘 가르쳐주시고 본인 경험담과 관련 이야기 중간중간 넣어주시는데 그게 또 재밌읍니다. 과제 없고 중간 이후 논문요약 팀플 있어요. 추가로 조사한 내용 넣으면 점수 더주시는 것 같고 비중은 꽤 높지만 대체로 점수 다 잘 주시는 것 같아요 시험에 관해서는 글이 많다보니 외울것도 많지만 절대평가기 때문에 성적도 잘 나옵니당. 항상 나긋나긋 차분하게 가르치시고 중간중간 자신의 이야기를 언급하면서 수업과 설명에 재미를 불어넣으시는데 실제로 웃겨서 좋았어요. 힘들게 공부한만큼 점수도 만족했고 학기때도 꼭 선우희연 교수님의 수업을 듣고 싶어요. 근데 기말은 정말 꼼꼼히 보지 않으면 답 못찾아요 과제는 중간고사이후에 팀플 하나 있습니다. 시험난이도는 있는건 당연한 과목이라 논외로 하고 팀플 때문에 비추. 과제 없고 기말 쯤 발표 하나로 끝 시험은 외울게 많음. 교수님 착함. 이번학기에 수강한 전공 강의들 중에 학생들 제일 많이 배려해주셨음. 그리고 회계 과목 수강생들은 팀플 안좋아하는 것 같다고 올해부터 팀플도 빼셨으니까 참고하삼. 회계원리,회계원리 모두 황호찬교수님께 혼쭐이 난 지라 겁을 집어먹었지만 듣고보면 넘나 문과과목인 것입니다. 과목은 어려웠지만 선우희연교수님이기에 추천드립니다. 중간은 전체적인 흐름정도만 정확하게 알면 풀수있는 정도로 내셔서 전체평균도 높았어요. 일반 회계수업처럼 복잡한 계산을 요구하는 문제는 하나도 없습니다. 아마 교수님이 중급회계급을 요하는 부분은 제외시킨듯 해요. 중간고사 공부할때는 비교적 생소한 용어들 때문에 조금 힘들었지만 그점에서 중간은 큰틀 형식의 중간난이도였고 기말 부분은 이제 세부적인 절차에 대한 이론이여서 문제 역시 꼼꼼하게 나올 수 밖에 없었던 것 같아요. 작년에 심동석 교수님한테 고통받은것을 선우희연 교수님을 통해 힐링했어요. ",학점
8368,권인수,리더십,1950314,"우선, 타과생이라 경영학과 학년 전공 수업을 듣는다는거 자체가 걱정이 많이 돼서 수강신청 전에 교수님께 이메일로 먼저 문의 드렸었는데 친절하게 답변 해주셔서 감사했다. 강의 중 중간고사와 기말고사, 과제는 모두 보고서 제출로 이루어졌다. 과제 개 중 개는 퀴즈라는 이름으로 원래 오프라인에서는 퀴즈를 보려고 하셨던 것 같은데 보고서 제출로 대체 됨 , 성적에 꽤 비중있게 들어가고 중간고사, 기말고사 보고서와 비교하여 난이도나 답변 분량에 있어 차이가 없었다. 타과 전공수업이지만 끝까지 버티고 열심히 했더니 보람을 느꼈고 성적도 아주 잘 나와서 기분이 좋은 강의였다. 솔직히 시험문제 어디서 나오는지 다 알려주시고 달달덜 외운거 죄다 쓰면 가장 좋은 성적 보장이긴하나, 알려주시는 문제의 양도 방대할 뿐더러 약 한시간동안 시험 답안지 두장을 빼곡히 적어내야된다는건 잊지말길. 시험이 올서술형으로 번이나됨즉, 한학기동안 암기터짐교수님은 친절하세요. 시험이 총 번이라고 보면 될 것 같다. 다만 이를 제외한 나머지 개 과제는 비교적 간단했다. 보고서를 제출 할때에는 힘들고 시간이 많이 걸렸었는데 계속 하면 할 수록 요령이 생기고 교수님 스타일이 파악 되어서 수월했던 것 같다. 보고서는 주로 강의 중 배운 내용을 활용하여 사례를 제시하거나 리더십과 관련된 나의 경험이나 생각 등을 적어내는 것이었다. ",교수
8382,김태훈,기초패턴설계,1950378,그리고 소수 정원 수업이고 강의실도 크지않은 편이라서 학생들 수업태도 다 꿰뚫고 있고 태도점수가 학점에도 상당히 영향을 미치는 거 같음. 수업은 꼼꼼하고 다 하나하나 알려주셔서 좋다. 이번에 학점은 열심히 하고 노력한게 보이면 후하게 주신듯. 코로나때문에 분반의 분반을 해버려서 강의실 개를 왔다갔다하며 수업하셨어요 근데 특정 강의실에만 오래 계시고 다른 강의실은 약간 방치된 느낌. 친절하게 다 알려주심 학점도 잘주시고 융통성 있으심. 교수님 좋으시고 잘 따라만 한다면 문제 없. 한번 설명해주시는 것도 아니고 여러번 설명해주시고 학생들이 많이 실수하는 것까지 찝어가면서 설명해주시는데성실히 수업에 집중만 하면 에이쁠 가능. 학생들이 편하게 질문하고 수업에 흥미 붙일 수 있게 진짜 배려 많이해주시고 설명도 새로운 진도 나갈때 마다 만들어오셔서 해주시고. 한 학기수업이면 모르겠는데 내년 학기까지 같이 가야할거 생각하면 개막막. 여튼 결론은 교수님 천사. ,학점
8384,정상엽,응용역학및연습1,1950416,학점도 최대한 채워주신다하셨고 수업도 재밌고 새로오신 분인데도 진짜 수업 잘하십니다. 시험때 부분점수 최대한 주시려고 무에서 유를 창조하심. ,학점
8386,이종원,가상현실,1950459,"성적은 팀플보다는 기말고사가 더 큰것같기도함 유니티 다룰줄알면 비교적 편하게 성적받기 가능. 팀프로젝트 평가 기준을 잘 모르겠. 좀 흐지부지한 수업이었습니다. 주제를 던져주시고 기말 프로젝트하는데, 이번 주제가 좀 황당해서 좀 애먹었네여. ",시험
8389,황덕동,통신이론,1950464,"교수님의 강의력이 확실히 부족하심. 그리고 다른 교수님들도 마찬가지겠지만, 강의력이 좋지못하다 하셔서 절대 준비를 안하시는 분이 아닙니다. 솔직히 말해서 통신이론 다른 교수님하고는 강의력이 떨어짐그냥 ppt읽어주는 정도. 시험은 증명,이론이 많이나옴그냥 그날 한 수업 분씩 복습하면 시험시간에 공부할게 없음교수님은 매우 착하시고 학생 생각을 많 해주심. 그저 학점만 원하면 이 교수님 듣길. 강의 스타일이 피피티를 보고 풀어주는 방식이 아니라 읽어주는 방식임. 그래도 학점은 생각보다 나쁘지 않게 주심. 강의력은 글쎄요. 다만 강의가 아깝긴함. 솔직히 수업 제대로 듣는 사람이 얼마나 될까 궁금함. 전에 연구실로 찾아뵀었는데 수업 시간전인데도 어떻게 가르쳐야 할 지 계속 연구하셨던 모습이 무척 인상깊었어요. 하지만 부분점수라던지, 학점면에서는 진짜 후하신 편이에요. ",교수
8400,이준호,초고주파공학,1950466,학점도 사전에 절대평가로 매우 후하게 주신다 했고 또 후하게 주심별한개 뺀 이유는 강의 음질이 고르지 못함. 근데 강의내용은 난이도가 그리 높지 않아서 인강보고 혼자 독학하면 할수있는정도임. 이땨가 비대면기간이 계속 늘어나는 기간이었는데 대면으로 과제를 내고싶으셨는지 미루다가 한번에 내주셔서 그게 조금 힘들었으나 역시 난이도는 교재랑 교안 서치조금하면 다 풀수있는 정도. 절평이어서 그런건지는 모르겠는데 학점 후하게 줄테니 걱정말라는 말씀을 많이하셔서 가장 맘편히 들은 과목임. 학점도 정말 후하게 주셨음. ,학점
8402,이경근,전자정보통신공학특강A,1950467,"이경근교수님 특성상 과제가 많다기보단 어렵고 준비할게 많은데, 이 과목은 모두 취업과 관련한 내용들로 과제를 내주셨음. 교수님 특성상 자잘한 과제좀 많긴한데 시간내서 모의면접도 봐주시고 참교수님임 특강 원래 돌아가면서 맡는데 이경근 교수님이 하실때는 무조건 듣는게 좋음. 진짜 도움 많이됌 , 특히 취업준비 시작한 사람이라면 듣는거 추천과제는 그냥 귀찮을수도 있는데 회사탐색하고 이런거라 그냥하면됌. 교수님 학생들 진짜 생각해주는 참교수님임. ",교수
